panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
granularity_cifar100_tuning,OCC-411124aff5e802f9,cru1-sc-m1e-3-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/10,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-8449e8fa4da1cd3d,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,22.378666666666668,0.6531901203580281,0.37711949182071164,21.97,23.132,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-3-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-411124aff5e802f9""]","[""/panels/granularity_cifar100_tuning/cells/10""]","[""MEAS-6848e4d15ab1db02"",""MEAS-ca161b503dfee0a3"",""MEAS-dcb267c5a51b9abd""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-da2b76c4b66cedbe,cru1-sc-m1e-3-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/11,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-dbdf869b8db7e751,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,23.002,0.6490392900279608,0.37472300881228676,22.52,23.74,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-3-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-da2b76c4b66cedbe""]","[""/panels/granularity_cifar100_tuning/cells/11""]","[""MEAS-0d287bd0af3ccc35"",""MEAS-6336750a8984cec8"",""MEAS-ee8bdb296f9f2a18""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-cc52eae48ecbd702,cru1-sc-m1e-4-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/12,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-e26b2212618b0469,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,35.792,0.15979987484350455,0.09226050075736586,35.616,35.928,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-4-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-cc52eae48ecbd702""]","[""/panels/granularity_cifar100_tuning/cells/12""]","[""MEAS-9e237da021f9be40"",""MEAS-b9f38fac9a7a1234"",""MEAS-fdef0f054b560056""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-83f740971c750b1d,cru1-sc-m1e-4-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/13,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-cb2376a8f0f066dd,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,10.546666666666667,0.24067682342372124,0.13895482879138948,10.288,10.764,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-4-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-83f740971c750b1d""]","[""/panels/granularity_cifar100_tuning/cells/13""]","[""MEAS-114ed525e2092e84"",""MEAS-ce1876b5efeb2894"",""MEAS-e98faa273abb76a8""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-a2fc555122bee46f,cru1-sc-m1e-5-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/14,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-a09d3ac06a6c46a4,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-5,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,24.714666666666666,0.5699204622869173,0.3290437323180277,24.088,25.202,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m1e-5-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-a2fc555122bee46f""]","[""/panels/granularity_cifar100_tuning/cells/14""]","[""MEAS-05f91585ad79b9a6"",""MEAS-38b7b7421deef466"",""MEAS-496b92d9e30e835f""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-eb365f95c3506ac6,cru1-sc-m3e-3-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/15,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-325c66fe0ff023ea,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-3,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,16.354666666666667,0.22770448685375674,0.13146524678070207,16.138,16.592,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-3-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-eb365f95c3506ac6""]","[""/panels/granularity_cifar100_tuning/cells/15""]","[""MEAS-55f720f50306ba91"",""MEAS-7d64e4fd68974c34"",""MEAS-bebce9dfece79f5f""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-5dab2fa165cb314f,cru1-sc-m3e-3-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/16,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-d3b49d1ed28a1e91,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-3,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,16.808666666666667,0.308884012751281,0.17833426791032392,16.482,17.096,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-3-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-5dab2fa165cb314f""]","[""/panels/granularity_cifar100_tuning/cells/16""]","[""MEAS-051f1e7008bed054"",""MEAS-1cd907ed8aa27169"",""MEAS-d04dcde70247d642""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-9f162139d065c91d,cru1-sc-m3e-4-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/17,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-d95d43a8458be7e3,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,29.782,0.25583588489498543,0.14770691701248595,29.488,29.954,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-4-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-9f162139d065c91d""]","[""/panels/granularity_cifar100_tuning/cells/17""]","[""MEAS-319ae8be656fae5a"",""MEAS-bc66d4ca5ec6ae19"",""MEAS-cea106d1530305de""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-a02f34f97223b245,cru1-sc-m3e-4-a1e-6,reported cell context,/panels/granularity_cifar100_tuning/cells/18,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-c97c33bba558e890,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,28.634,0.460469325797062,0.26585208920249925,28.186,29.106,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-4-a1e-6""]","[""granularity_cifar100_tuning""]","[""OCC-a02f34f97223b245""]","[""/panels/granularity_cifar100_tuning/cells/18""]","[""MEAS-1e99b692c68555d0"",""MEAS-735c0710a966b7e3"",""MEAS-97d54a907d288208""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_cifar100_tuning,OCC-5377f3237b3e7a32,cru1-sc-m3e-5-a1e-3,reported cell context,/panels/granularity_cifar100_tuning/cells/19,"{""scope"":""ResNet18_c100/CIFAR100,AUGMENT1,100ep,3freshseeds15-17/cell. Main plot uses alpha0=1e-3 only."",""token"":""1e-3:GAP-SHRINKS;1e-6:UNRESOLVED-OPTIMUM-AT-LADDER-EDGE;ALIAS-BROKEN""}",,,CELL-6b1a555bcf25a70e,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-5,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,28.950666666666667,0.4164100543134539,0.2404144569511393,28.524,29.356,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cru1-sc-m3e-5-a1e-3""]","[""granularity_cifar100_tuning""]","[""OCC-5377f3237b3e7a32""]","[""/panels/granularity_cifar100_tuning/cells/19""]","[""MEAS-254da64b85c09db8"",""MEAS-52d38aafcc844f43"",""MEAS-8f134346b9c41479""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
