panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
initialization_startup,OCC-462083e6e0b52d80,ResNet18|CIFAR10|100|weightwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|1.0|na|20,reported cell context,/panels/initialization_startup/short_confounded/10,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""p3"":1}",,CELL-0e4ffeb8eb31ee2c,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,20,0,20,20,20,True,1,60.761,,,60.761,60.761,1,1,1,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|weightwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|1.0|na|20""]","[""initialization_startup""]","[""OCC-462083e6e0b52d80""]","[""/panels/initialization_startup/short_confounded/10""]","[""MEAS-f383ccd227e76e9a""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-8882c6df72c3ead2,ResNet18|CIFAR10|100|weightwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|shrink|1.0|na|20,reported cell context,/panels/initialization_startup/short_confounded/11,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""p2"":1}",,CELL-bbc92b2c2b8095b2,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,20,0,20,20,20,True,1,13.61,,,13.61,13.61,1,1,1,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|weightwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|shrink|1.0|na|20""]","[""initialization_startup""]","[""OCC-8882c6df72c3ead2""]","[""/panels/initialization_startup/short_confounded/11""]","[""MEAS-3f887e6515824abb""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-1dd6002a2b514d23,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/0,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-90d8206d3deffa11,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,91.22399999999999,,,91.223,91.225,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|100""]","[""initialization_startup""]","[""OCC-1dd6002a2b514d23""]","[""/panels/initialization_startup/matched_100/0""]","[""MEAS-60e053ac15e07a71"",""MEAS-e371c5d8e87ae719""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-5ef75c7bead0cdea,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|100,reported cell context,/panels/initialization_startup/matched_100/1,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-f38c31ceed5ada7b,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.1,na,100,80,100,20,100,True,2,92.261,,,92.079,92.443,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|100""]","[""initialization_startup""]","[""OCC-5ef75c7bead0cdea""]","[""/panels/initialization_startup/matched_100/1""]","[""MEAS-288aad47f115121f"",""MEAS-a674da8b3a2cf79d""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-8fa5cd1949f8562b,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-4|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/2,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-d25f9a71fde6fba0,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,91.0025,,,90.891,91.114,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-4|1|1|-15:-2.3026||na|na|100""]","[""initialization_startup""]","[""OCC-8fa5cd1949f8562b""]","[""/panels/initialization_startup/matched_100/2""]","[""MEAS-823603076fa468c9"",""MEAS-8a0bc58bc3c10224""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-687a3b069a4a5ea9,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-4|1|1|-15:-2.3026|shrink|0.1|na|100,reported cell context,/panels/initialization_startup/matched_100/3,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-63f128e30b55b75c,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,shrink,0.1,na,100,80,100,20,100,True,2,92.299,,,92.28,92.318,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-4|1|1|-15:-2.3026|shrink|0.1|na|100""]","[""initialization_startup""]","[""OCC-687a3b069a4a5ea9""]","[""/panels/initialization_startup/matched_100/3""]","[""MEAS-36c4215238c9e362"",""MEAS-5becb026157ccd36""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-c4bc3925e7d4a709,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/4,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-eb85de4284ee5b0e,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,90.842,,,90.838,90.846,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""initialization_startup""]","[""OCC-c4bc3925e7d4a709""]","[""/panels/initialization_startup/matched_100/4""]","[""MEAS-84341ab36b84c259"",""MEAS-a9abf78a5d63223a""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-8fc012b26d8aba7c,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|shrink|0.1|na|100,reported cell context,/panels/initialization_startup/matched_100/5,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-2fdc1e1f52ae248f,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.1,na,100,80,100,20,100,True,2,92.36250000000001,,,92.263,92.462,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|shrink|0.1|na|100""]","[""initialization_startup""]","[""OCC-8fc012b26d8aba7c""]","[""/panels/initialization_startup/matched_100/5""]","[""MEAS-10650aa72449ff0d"",""MEAS-bcccc427539db1b2""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-c65c6801a80877f3,ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/6,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-e5a14439733fdbc1,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,91.5335,,,91.424,91.643,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|100""]","[""initialization_startup""]","[""OCC-c65c6801a80877f3""]","[""/panels/initialization_startup/matched_100/6""]","[""MEAS-9ac060ca3f43040b"",""MEAS-c97a1156dc898fd8""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-ff6437b643081713,ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-4|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/7,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-9b3f9bb113878615,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,91.4605,,,91.374,91.547,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-4|1|1|-15:-2.3026||na|na|100""]","[""initialization_startup""]","[""OCC-ff6437b643081713""]","[""/panels/initialization_startup/matched_100/7""]","[""MEAS-1334cda0f832dc8e"",""MEAS-cced6a327adf06ef""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-b38ae9f08be98e19,ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/8,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-4354c151c8501a11,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,91.446,,,91.433,91.459,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""initialization_startup""]","[""OCC-b38ae9f08be98e19""]","[""/panels/initialization_startup/matched_100/8""]","[""MEAS-a713dc6d5cdf84f4"",""MEAS-c8a7da53d628feec""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
initialization_startup,OCC-890259ac1aeb7983,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/initialization_startup/matched_100/9,"{""scope"":""Short cells n=1 and multiple arms use full SHRINK; only scalar/plain layerwise are unpooled. a0L is n=2 per matched100-epoch cell. The two budgets are not the same factorial treatment.""}","{""a0L"":2}",,CELL-836caba905ba9f03,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,87.8475,,,87.804,87.891,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|100""]","[""initialization_startup""]","[""OCC-890259ac1aeb7983""]","[""/panels/initialization_startup/matched_100/9""]","[""MEAS-188d6e06208df6d7"",""MEAS-cc7942d814b87f08""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
