panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
full_granularity_ladder,OCC-6b6656e12aaaba8d,resnet18_blocks|1e-3,reported cell context,/panels/full_granularity_ladder/cells/10,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""a0L"":2,""a0h"":2,""rs"":1}",,CELL-5579e0f9d8459b58,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,91.5602,,,91.424,91.643,5,2,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""resnet18_blocks|1e-3""]","[""full_granularity_ladder""]","[""OCC-6b6656e12aaaba8d""]","[""/panels/full_granularity_ladder/cells/10""]","[""MEAS-8ffeaeda23349faf"",""MEAS-9ac060ca3f43040b"",""MEAS-c97a1156dc898fd8"",""MEAS-e78d9f4192ce4b3f"",""MEAS-f520438ccdbe4e0b""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-bc20f33939793abd,resnet18_blocks|1e-4,reported cell context,/panels/full_granularity_ladder/cells/11,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""at1"":3,""rs"":2}",,CELL-6d58ecfb92c8b01b,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.4728,,,92.299,92.621,5,3,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""resnet18_blocks|1e-4""]","[""full_granularity_ladder""]","[""OCC-6aa660639000e15e"",""OCC-bc20f33939793abd""]","[""/panels/full_granularity_ladder/cells/11"",""/panels/full_granularity_ladder/observed_peaks/1""]","[""MEAS-6cd3e1fabc74fa57"",""MEAS-90bd86d3be5f9103"",""MEAS-a119b4b835f057ec"",""MEAS-c33e163ae62b63a7"",""MEAS-d59278bd33d2a05c""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-21cbd3c9eedaeae3,resnet18_blocks|3e-3,reported cell context,/panels/full_granularity_ladder/cells/12,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""rs"":1}",,CELL-964f796f17755f56,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,3e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,1,91.375,,,91.375,91.375,1,1,1,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""resnet18_blocks|3e-3""]","[""full_granularity_ladder""]","[""OCC-21cbd3c9eedaeae3""]","[""/panels/full_granularity_ladder/cells/12""]","[""MEAS-bd0ce64041355237""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-39f0a0069e5457a6,resnet18_blocks|3e-4,reported cell context,/panels/full_granularity_ladder/cells/13,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""rs"":1}",,CELL-b9720b2384f19531,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,1,91.939,,,91.939,91.939,1,1,1,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""resnet18_blocks|3e-4""]","[""full_granularity_ladder""]","[""OCC-39f0a0069e5457a6""]","[""/panels/full_granularity_ladder/cells/13""]","[""MEAS-297b44969a5a1629""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-e13713229ae82bf6,resnet18_blocks|3e-5,reported cell context,/panels/full_granularity_ladder/cells/14,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""rs"":2}",,CELL-a137533491532cc7,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,3e-5,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,91.444,,,91.432,91.456,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""resnet18_blocks|3e-5""]","[""full_granularity_ladder""]","[""OCC-e13713229ae82bf6""]","[""/panels/full_granularity_ladder/cells/14""]","[""MEAS-6e5178b42b3143e3"",""MEAS-a7409721ce861b0f""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-7a782e2da3626eed,scalar|1e-3,reported cell context,/panels/full_granularity_ladder/cells/15,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""a0L"":2,""a0h"":2,""cfr1"":3,""ms"":3,""mx"":5,""rs"":2,""tl1"":3}",,CELL-9d627d135976b34c,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,20,87.76295,,,87.284,88.086,20,5,20,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""scalar|1e-3""]","[""full_granularity_ladder""]","[""OCC-7a782e2da3626eed""]","[""/panels/full_granularity_ladder/cells/15""]","[""MEAS-07397ebff5a1c5de"",""MEAS-17cdf9900ea13d81"",""MEAS-188d6e06208df6d7"",""MEAS-3525c3cdbab94003"",""MEAS-3649ee00e84ec441"",""MEAS-3ab1d2e3214067c7"",""MEAS-4034ae9d388a2144"",""MEAS-4fc822ed032a437b"",""MEAS-67e045b66053255c"",""MEAS-6c8fb8619bbfe814"",""MEAS-6f655ee9b68d2d74"",""MEAS-82188b90b2fea0ad"",""MEAS-9db4e28473ff03f8"",""MEAS-a420f61622554e7c"",""MEAS-ad9736ea3ce12c60"",""MEAS-bf473d46a5443a21"",""MEAS-cc7942d814b87f08"",""MEAS-d6ca394475b300b0"",""MEAS-de7043905abfce43"",""MEAS-ef50698b80bf867b""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-5cd50d88e6fc954c,scalar|1e-4,reported cell context,/panels/full_granularity_ladder/cells/16,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""ms"":3,""rs"":2}",,CELL-bdc928a53cf88971,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.2314,,,91.957,92.455,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""scalar|1e-4""]","[""full_granularity_ladder""]","[""OCC-5cd50d88e6fc954c"",""OCC-98ae1dfe007eb755""]","[""/panels/full_granularity_ladder/cells/16"",""/panels/full_granularity_ladder/observed_peaks/0""]","[""MEAS-6278bad93037deb3"",""MEAS-6b17cc524c8b2568"",""MEAS-ae3f01025e42d411"",""MEAS-c45eba616156a4eb"",""MEAS-d286492e0236ae6d""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-5ee074864d4fc53f,scalar|1e-5,reported cell context,/panels/full_granularity_ladder/cells/17,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""rs"":5}",,CELL-f61bf91183483c29,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-5,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,90.6994,,,90.526,90.804,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""scalar|1e-5""]","[""full_granularity_ladder""]","[""OCC-5ee074864d4fc53f""]","[""/panels/full_granularity_ladder/cells/17""]","[""MEAS-3706fc053e9eec70"",""MEAS-a15af8e350253828"",""MEAS-a1dfb5cbb920271e"",""MEAS-c134ddbe4d492caf"",""MEAS-dd6ffe4b6ee9572e""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-ec13575d86f19509,scalar|1e-8,reported cell context,/panels/full_granularity_ladder/cells/18,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""rs"":3}",,CELL-5b6fa779144afd71,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-8,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,90.18966666666667,,,90.117,90.335,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""scalar|1e-8""]","[""full_granularity_ladder""]","[""OCC-ec13575d86f19509""]","[""/panels/full_granularity_ladder/cells/18""]","[""MEAS-09b74d6538a819c4"",""MEAS-45f22a584256e085"",""MEAS-6baa12804b2eb726""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-3546a2e234d53f00,scalar|3e-4,reported cell context,/panels/full_granularity_ladder/cells/19,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""cfr2"":3,""rs"":5}",,CELL-d1e26f7a6e608b0b,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,8,88.75925,,,88.046,89.213,8,5,8,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""scalar|3e-4""]","[""full_granularity_ladder""]","[""OCC-3546a2e234d53f00""]","[""/panels/full_granularity_ladder/cells/19""]","[""MEAS-02bf928c7f80ab35"",""MEAS-04594eb010a37cfe"",""MEAS-57fb8f4dd1d746fa"",""MEAS-76dc438593c9c9ee"",""MEAS-958bd6cafde98a41"",""MEAS-cfc0e10c3f26d864"",""MEAS-e294931a25c98d77"",""MEAS-f5a01b6c18e859ce""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-11497b8a1c60e20a,scalar|3e-5,reported cell context,/panels/full_granularity_ladder/cells/20,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""rs"":5}",,CELL-432a64da064fe058,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,3e-5,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,91.55499999999999,,,91.401,91.701,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""scalar|3e-5""]","[""full_granularity_ladder""]","[""OCC-11497b8a1c60e20a""]","[""/panels/full_granularity_ladder/cells/20""]","[""MEAS-4bb4e2c01e2e9cef"",""MEAS-582666196da9f0ae"",""MEAS-b3efb16e52763b16"",""MEAS-be34303f2a0587ab"",""MEAS-f696fee7702c84c5""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-cace545b12a6a008,weightwise|1e-3,reported cell context,/panels/full_granularity_ladder/cells/21,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""kt2"":1,""wm9"":2}",,CELL-9b8d6f5131711744,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,3,90.82133333333333,,,90.674,90.913,3,2,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""weightwise|1e-3""]","[""full_granularity_ladder""]","[""OCC-cace545b12a6a008""]","[""/panels/full_granularity_ladder/cells/21""]","[""MEAS-1408cfc2219112b8"",""MEAS-9c8afa44b14f6daa"",""MEAS-f23aecd92c46cb4c""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-17a2cb9fde9ec84e,weightwise|1e-4,reported cell context,/panels/full_granularity_ladder/cells/22,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""tw0"":3,""wm9"":2}",,CELL-e734aee643213886,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,90.896,,,90.785,90.974,5,3,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""weightwise|1e-4""]","[""full_granularity_ladder""]","[""OCC-17a2cb9fde9ec84e"",""OCC-2fadc7439003aef3""]","[""/panels/full_granularity_ladder/cells/22"",""/panels/full_granularity_ladder/observed_peaks/4""]","[""MEAS-0adc003fce7e6df1"",""MEAS-18c985519b0a7401"",""MEAS-55e4d48cf65f1516"",""MEAS-70c4c99c22df3443"",""MEAS-76d9d1f3742f3f32""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-f6b98adb9fe1b502,weightwise|1e-5,reported cell context,/panels/full_granularity_ladder/cells/23,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""wm9"":2}",,CELL-815eacffd078dd14,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-5,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,90.34299999999999,,,90.228,90.458,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|weightwise|SGDm|Lion|1e-5|1e-3|1|1|-15:-2.3026||na|na|100"",""weightwise|1e-5""]","[""full_granularity_ladder"",""weightwise_tuning""]","[""OCC-9f623f2900f62240"",""OCC-f6b98adb9fe1b502""]","[""/panels/full_granularity_ladder/cells/23"",""/panels/weightwise_tuning/wm9_cells/2""]","[""MEAS-02274eaafbb67069"",""MEAS-f387fa8ad9f6331c""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-405fa9e426a5fdcf,weightwise|3e-4,reported cell context,/panels/full_granularity_ladder/cells/24,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""wm9"":2}",,CELL-31e83e3cef885748,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,90.83099999999999,,,90.773,90.889,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|weightwise|SGDm|Lion|3e-4|1e-3|1|1|-15:-2.3026||na|na|100"",""weightwise|3e-4""]","[""full_granularity_ladder"",""weightwise_tuning""]","[""OCC-405fa9e426a5fdcf"",""OCC-4c8efa63c30b5358""]","[""/panels/full_granularity_ladder/cells/24"",""/panels/weightwise_tuning/wm9_cells/3""]","[""MEAS-0c13febdbdc35af1"",""MEAS-a4b9f494ddfcce08""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-3393c0dec49f6192,weightwise|3e-5,reported cell context,/panels/full_granularity_ladder/cells/25,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""wm9"":2}",,CELL-9c8f23e150a91525,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,3e-5,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,2,90.679,,,90.66,90.698,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|weightwise|SGDm|Lion|3e-5|1e-3|1|1|-15:-2.3026||na|na|100"",""weightwise|3e-5""]","[""full_granularity_ladder"",""weightwise_tuning""]","[""OCC-3393c0dec49f6192"",""OCC-6b7bb66fde64cb17""]","[""/panels/full_granularity_ladder/cells/25"",""/panels/weightwise_tuning/wm9_cells/4""]","[""MEAS-1467420f53b09e6f"",""MEAS-db0907b88af4f4e3""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-98ae1dfe007eb755,scalar|1e-4,"observed peak; same observations reused, no new runs",/panels/full_granularity_ladder/observed_peaks/0,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""ms"":3,""rs"":2}",,CELL-bdc928a53cf88971,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.2314,,,91.957,92.455,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""scalar|1e-4""]","[""full_granularity_ladder""]","[""OCC-5cd50d88e6fc954c"",""OCC-98ae1dfe007eb755""]","[""/panels/full_granularity_ladder/cells/16"",""/panels/full_granularity_ladder/observed_peaks/0""]","[""MEAS-6278bad93037deb3"",""MEAS-6b17cc524c8b2568"",""MEAS-ae3f01025e42d411"",""MEAS-c45eba616156a4eb"",""MEAS-d286492e0236ae6d""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-6aa660639000e15e,resnet18_blocks|1e-4,"observed peak; same observations reused, no new runs",/panels/full_granularity_ladder/observed_peaks/1,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""at1"":3,""rs"":2}",,CELL-6d58ecfb92c8b01b,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,5,92.4728,,,92.299,92.621,5,3,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""resnet18_blocks|1e-4""]","[""full_granularity_ladder""]","[""OCC-6aa660639000e15e"",""OCC-bc20f33939793abd""]","[""/panels/full_granularity_ladder/cells/11"",""/panels/full_granularity_ladder/observed_peaks/1""]","[""MEAS-6cd3e1fabc74fa57"",""MEAS-90bd86d3be5f9103"",""MEAS-a119b4b835f057ec"",""MEAS-c33e163ae62b63a7"",""MEAS-d59278bd33d2a05c""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-51ad16e251b8cc9e,layerwise|1e-4,"observed peak; same observations reused, no new runs",/panels/full_granularity_ladder/observed_peaks/2,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""hz9"":3,""ms"":3,""rs"":2,""tw0"":3}",,CELL-ad878b96dfd33e20,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,11,92.812,,,92.482,93.037,11,5,11,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""layerwise|1e-4""]","[""full_granularity_ladder""]","[""OCC-0cf344c9a24f8440"",""OCC-51ad16e251b8cc9e""]","[""/panels/full_granularity_ladder/cells/1"",""/panels/full_granularity_ladder/observed_peaks/2""]","[""MEAS-105ede0dad6c58c1"",""MEAS-14e0767310810db4"",""MEAS-251a81fc4481452f"",""MEAS-2a48764b0abb8336"",""MEAS-8e2bec6613fe51d9"",""MEAS-a60473e1c4a69d1c"",""MEAS-b9115d6493b34e79"",""MEAS-bc25c28036ae79cc"",""MEAS-c1244247d169fa01"",""MEAS-c49d7e187801871b"",""MEAS-d44ea21a136a67ed""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
full_granularity_ladder,OCC-a33900feac201c98,nodewise|3e-4,"observed peak; same observations reused, no new runs",/panels/full_granularity_ladder/observed_peaks/3,"{""scope"":""Current complete canonical C10 SGDm/Lion a0=1e-3 corpus, cQ1 selection with explicitly flagged duplicate aliases collapsed; descriptive multi-batch cells. This changes nodewise1e-4 n32 to n29 but not the selected peak. Each peak selected over available canonical rungs, not a new registered comparison. Means differ from frozen old tables as the corpus grew.""}","{""ar1"":3,""at1"":3,""hz9"":4,""rs"":1}",,CELL-361ebf902e21d8b0,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,80,100,20,100,True,11,92.37445454545454,,,92.166,92.603,11,5,11,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""nodewise|3e-4""]","[""full_granularity_ladder""]","[""OCC-a33900feac201c98"",""OCC-af6301fd73cf6fd0""]","[""/panels/full_granularity_ladder/cells/9"",""/panels/full_granularity_ladder/observed_peaks/3""]","[""MEAS-1de2e0a3a67129dd"",""MEAS-4bcce254c50ad0e2"",""MEAS-4d39218d9049990a"",""MEAS-68a1768c4be377d8"",""MEAS-75a6a38523552695"",""MEAS-813752d686035dd8"",""MEAS-9afc9361c839aad6"",""MEAS-a37e2f380d7f354c"",""MEAS-ad9c3d70e8a87d44"",""MEAS-b085c5e7761decf9"",""MEAS-fb761c7762604d60""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
