batch,arm,label,seed,run,epoch,test_accuracy_percent,train_accuracy_percent,source_ids,scope,units
cpk2,k50,k50,3,cpk2-k50-s3,22,21.91,21.65,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,23,22.92,22.36,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,24,23.34,22.88,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,25,23.28,23.11,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,26,23.56,23.21,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,27,23.73,23.67,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,28,24.19,23.86,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,29,24.63,24.38,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,30,24.78,24.56,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,31,25.19,24.65,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,32,25.39,25,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,33,25.4,25.41,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,34,25.49,25.6,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,35,25.53,25.74,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,36,25.95,25.93,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,37,25.98,26.14,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,38,26.3,26.12,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,39,26.65,26.52,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,40,26.69,26.92,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,41,26.61,27.09,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,42,26.76,27.19,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,43,26.61,27.32,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,44,27.28,27.41,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,45,27.18,27.6,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,46,27.04,27.78,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,47,27.13,27.9,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,48,27.32,28.08,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,49,27.61,28.42,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,50,27.76,28.44,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,51,27.75,28.57,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,52,27.56,28.46,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,53,28.19,28.73,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,54,28.13,29.14,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,55,28.36,28.95,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,56,27.82,28.95,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,57,28.3,29.19,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,58,28.61,29.45,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,59,28.59,29.49,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,60,28.66,29.65,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,61,28.96,29.7,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,62,29.18,29.71,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,63,28.54,29.92,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,64,28.6,30.03,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,65,29.04,30.2,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,66,29.14,30.45,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,67,29.37,30.34,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,68,29.73,30.56,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,69,29.33,30.86,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,70,29.24,30.66,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,71,29.23,30.88,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,72,29.37,30.84,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,73,29.51,31.2,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,74,29.25,30.95,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,75,29.65,31.32,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,76,29.33,31.3,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,77,29.68,31.27,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,78,29.73,31.3,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,79,29.49,31.56,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,80,30.13,31.8,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,81,30.11,31.84,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,82,29.78,31.77,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,83,30,32.22,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,84,29.97,32.01,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,85,30.45,31.77,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,86,30.09,32.08,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,87,30.16,32.15,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,88,30.35,32.32,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,89,30.33,32.49,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,90,30.39,32.56,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,91,30.63,32.64,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,92,30.42,32.66,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,93,30.33,32.63,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,94,30.53,32.69,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,95,30.44,32.75,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,96,30.35,32.97,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,97,30.43,32.9,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,98,30.47,33.04,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,99,30.84,33.12,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,100,31.01,33.2,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,101,31.07,33.36,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,102,30.84,33.39,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,103,30.81,33.4,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,104,30.97,33.31,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,105,30.93,33.46,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,106,31.34,33.63,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,107,31.39,33.74,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,108,31.06,33.76,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,109,31.14,33.84,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,110,31.47,33.91,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,111,31.19,33.76,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,112,31.27,33.86,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,113,31.39,34.02,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
cpk2,k50,k50,3,cpk2-k50-s3,114,31.28,34.24,S0601,"`cS1`, **ZERO GPU**, nothing submitted or ingested | Six 772-epoch runs retained. These are the measured learning curves, not fitted asymptotes.",test/train accuracy percent; raw zero-based epoch
