analysis_set,arm,family,tag,n_records,exception_arm,analysis_entry_id,source_ids,n_null_draws,u_peak,E_peak_pp,permutation_null_mc_se_at_peak_pp,lower_edge_censored,scope,units
trajectory,probes_cl5/probe_w_cU_s1,r18,r18  free,2000,false,K16,S0622,3,0.001953125,0.357127230957116,0.0257967324818963,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
trajectory,probes_cl5/probe_w_cU_s2,r18,r18  free,2000,false,K17,S0622,3,0.001953125,0.350673600953436,0.0128688217834276,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
trajectory,probes_ml5/probe_w_m2_s0,r18,r18  EXC ms1e-2,2000,true,K18,S0622,3,0.001953125,82.3140772394404,0.0139577652307626,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
trajectory,probes_bo6/probe_w_adw_s0,r18,r18  EXC adamw,2000,true,K19,S0622,3,0.001953125,79.5944597828195,0.0121035711636853,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s0,r18,r18 ms1e-4,2000,false,K20,S0623,3,0.001953125,0.198365475606058,0.00900754583652143,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s1,r18,r18 ms1e-4,2000,false,K21,S0623,3,0.001953125,0.249453097179575,0.0226373498572172,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m4_s2,r18,r18 ms1e-4,2000,false,K22,S0623,3,0.001953125,0.168799561787575,0.00926485976613489,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ns5/probe_w_m2p4_s0,r18,r18 ms2e-4,2000,false,K23,S0623,3,0.001953125,0.218900291594401,0.0123638054388823,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ns5/probe_w_m2p4_s1,r18,r18 ms2e-4,2000,false,K24,S0623,3,0.001953125,0.255278677073098,0.0267132840717588,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ns5/probe_w_m2p4_s2,r18,r18 ms2e-4,2000,false,K25,S0623,3,0.001953125,0.211070367792107,0.0313924977876008,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ns5/probe_w_m5p4_s0,r18,r18 ms5e-4,2000,false,K26,S0623,3,0.001953125,0.249614291584802,0.00689946838471075,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ns5/probe_w_m5p4_s1,r18,r18 ms5e-4,2000,false,K27,S0623,3,0.001953125,0.331378529092868,0.0346706793725747,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m3_s0,r18,r18 ms1e-3,2000,false,K28,S0623,3,0.001953125,0.325392573790498,0.024233852724115,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m3_s1,r18,r18 ms1e-3,2000,false,K29,S0623,3,0.001953125,0.326218528428013,0.0303221453257212,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m3_s2,r18,r18 ms1e-3,2000,false,K30,S0623,3,0.001953125,0.278419483718717,0.0325478390361474,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m2_s0,r18,r18 ms1e-2,2000,true,K31,S0623,3,0.001953125,82.3140772394404,0.0139577652307626,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m2_s1,r18,r18 ms1e-2,2000,true,K32,S0623,3,0.001953125,86.1427608248435,0.00726231369476445,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
meta_step,probes_ml5/probe_w_m2_s2,r18,r18 ms1e-2,2000,true,K33,S0623,3,0.001953125,84.3857849519359,0.00784243672711487,false,"Convolution tensors only; p_i = negative_count_i / n_records. E is neither rho nor test accuracy. res_pp is the Monte Carlo SE of three permutation-null draws, not training-seed uncertainty. The existence of an interior maximum is mechanical; location is the finding. Four clean lower-edge peaks are bounds. The 33 analysis entries contain 32 unique runs. A freely adapting coarse-granularity field remains unmeasured. | 33 analysis entries represent 32 unique runs. The same historical run can appear in two analysis sets; do not treat it as a new seed.",percentage points of explained variance; u in output-channel row units
