arm,seed,n_probe_records,source_ids,step,epoch,beta,L_aggregate,carrier_L_sum,remaining_L_sum,remaining_absolute_L_sum,carriers_strictly_dominate,removal_flips_sign,pinned,determinate,disagree_with_tensor_count,scope,units
sc,18,500,S0587,1000,2,-12.8141059875488,-0.00295400749891996,-4.35960237155086e-05,-0.00291041152609526,0.0029140000996978,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,1100,2.2,-12.7140655517578,-0.00350258713588119,-5.08908871779568e-05,-0.00345169470535425,0.00345899606053408,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,1200,2.4,-12.6140251159668,-0.00412216018885374,-5.93167202168843e-05,-0.00406284318844385,0.00407056482151049,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,1300,2.6,-12.5139846801758,-0.00468715759925544,-7.07010167388944e-05,-0.00461645421226469,0.00462440746877566,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,1400,2.8,-12.4139442443848,-0.00563895762898028,-8.04556397270062e-05,-0.00555850148201449,0.00556422074769562,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,1500,3,-12.3139038085938,-0.00645230342634022,-9.21883567571058e-05,-0.00636011329772457,0.00637204254933492,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,1600,3.2,-12.2138633728027,-0.00708262929692864,-0.000103983675217023,-0.00697864331383199,0.00699124279248634,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,1700,3.4,-12.1138229370117,-0.00835254183039069,-0.000116011780119152,-0.00823653104423643,0.00825759891148523,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,1800,3.6,-12.0137825012207,-0.00933547336608171,-0.00012851680003223,-0.00920695992401672,0.00922563014050777,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,1900,3.8,-11.9137420654297,-0.0101450094953179,-0.000138982887619932,-0.0100060347345992,0.0100249957048048,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2000,4,-11.8137016296387,-0.0119511097669601,-0.000160765220789472,-0.0117903484537976,0.0118002236276836,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2100,4.2,-11.7136611938477,-0.0127671129070222,-0.000175458478406654,-0.0125916520408907,0.0126138945761397,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2200,4.4,-11.6136207580566,-0.0151098334230483,-0.000207441743623349,-0.0149023915530311,0.0149167628431574,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2300,4.6,-11.5135803222656,-0.0163685796782374,-0.000215506857057335,-0.0161530790156327,0.0161797637210846,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2400,4.8,-11.4135398864746,-0.0176694246008992,-0.000244965943420539,-0.0174244601267514,0.0174512880888766,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2500,5,-11.3134994506836,-0.0200962413102388,-0.000265747364755953,-0.0198305003560341,0.0198525051024921,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2600,5.2,-11.2134590148926,-0.0220028894022107,-0.00029050935554551,-0.0217123888757897,0.021728829223207,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2700,5.4,-11.1134185791016,-0.0240546613931656,-0.000306785387147102,-0.0237478765543499,0.02379843765286,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2800,5.6,-11.0133781433105,-0.0276271898299456,-0.000358139964373549,-0.0272690432500433,0.0273080810469672,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,2900,5.8,-10.9133377075195,-0.0290070863440633,-0.000384472694713622,-0.0286226207964946,0.0286567204811208,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3000,6,-10.8132972717285,-0.0323918923735619,-0.000423384342866484,-0.0319685099744737,0.0320278816765557,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3100,6.2,-10.7132568359375,-0.033849280141294,-0.000451441277982667,-0.033397810276912,0.0334495203997758,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3200,6.4,-10.6132164001465,-0.0389577209949493,-0.00051921885315096,-0.0384384954097436,0.0385066398657751,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3300,6.6,-10.5131759643555,-0.0401156608015299,-0.000527399654674809,-0.0395882617831934,0.0396513982984391,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3400,6.8,-10.4131355285645,-0.0466365944594145,-0.000576774349610787,-0.0460598293013383,0.0461328842362711,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3500,7,-10.3130950927734,-0.051037885248661,-0.000636432619648986,-0.0504014547870955,0.050486894546555,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3600,7.2,-10.2130546569824,-0.0557718843221664,-0.000672148865123745,-0.0550997435536228,0.0552157450725954,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3700,7.4,-10.1130142211914,-0.0576219007372856,-0.000693266092275735,-0.0569286400827881,0.0570532036986155,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3800,7.6,-10.0129737854004,-0.0619856435805559,-0.000726387852046173,-0.0612592679199391,0.061388714584626,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,3900,7.8,-9.91293334960938,-0.0670595932751894,-0.000740679028967861,-0.0663189339664072,0.0664486728071765,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4000,8,-9.81289291381836,-0.0744945101439953,-0.000773618635867024,-0.0737208999790486,0.0739039563048895,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4100,8.2,-9.71285247802734,-0.0791810140013695,-0.000838377585751005,-0.078342640167353,0.0784760440111093,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4200,8.4,-9.61281204223633,-0.080359610170126,-0.000793427479766251,-0.0795662038745736,0.079778062435334,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4300,8.6,-9.51277160644531,-0.0894926942884922,-0.000859930108708795,-0.0886327776825293,0.0887824442814928,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4400,8.8,-9.4127311706543,-0.0967125654220581,-0.000857429148163647,-0.0958551437460915,0.0960684253855721,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4500,9,-9.31269073486328,-0.103338725119829,-0.000906949015916325,-0.102431802490561,0.102589397596627,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4600,9.2,-9.21265029907227,-0.107052943855524,-0.000757666755089304,-0.106295294903234,0.10649715638227,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4700,9.4,-9.11260986328125,-0.111358942836523,-0.000803549324336927,-0.110555386409914,0.110912812237775,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4800,9.6,-9.01256942749023,-0.121888133883476,-0.000746740131580736,-0.121141401820248,0.121445369914407,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,4900,9.8,-8.91252899169922,-0.121764153987169,-0.000702876306604594,-0.121061267582787,0.121574118074364,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5000,10,-8.8124885559082,-0.125060495734215,-0.000555902865016833,-0.124504586924963,0.124930285835439,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5100,10.2,-8.71244812011719,-0.133288757503033,-0.0004130839901336,-0.132875739622893,0.133317136166358,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5200,10.4,-8.61240768432617,-0.136577920615673,-0.000267724541299685,-0.136310234165356,0.136628630357225,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5300,10.6,-8.51236724853516,-0.143934984505177,0.000165138146257959,-0.144100085581713,0.144771456000863,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5400,10.8,-8.41232681274414,-0.142139863222837,0.000309075834957184,-0.142448970397096,0.142940792027299,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5500,11,-8.31228637695312,-0.156128624081612,0.000561858132277848,-0.156690431389514,0.157050706021626,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5600,11.2,-8.21224594116211,-0.161723659932613,0.00120013906780514,-0.16292374144643,0.163199576213374,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5700,11.4,-8.11220550537109,-0.168329432606697,0.00155966829915997,-0.169889065958721,0.170783278797187,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5800,11.6,-8.01216506958008,-0.168583877384663,0.00191450237180106,-0.170498391671596,0.171128614812939,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,5900,11.8,-7.91216659545898,-0.186853650212288,0.00267306034802459,-0.189526677032379,0.190154394316457,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6000,12,-7.81217384338379,-0.183197350800037,0.0033481790946098,-0.186545458060817,0.1875654889435,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6100,12.2,-7.71218109130859,-0.190902742743492,0.00455108341411687,-0.195453761997936,0.196568527026733,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6200,12.4,-7.6121883392334,-0.177938562631607,0.00562809969997033,-0.183566633663466,0.184639022237278,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6300,12.6,-7.5121955871582,-0.184322729706764,0.00692446946632117,-0.191247175778486,0.192049962432762,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6400,12.8,-7.41220283508301,-0.181528523564339,0.0074202828342095,-0.188948733931269,0.190395550739581,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6500,13,-7.31221008300781,-0.194397501647472,0.00936932848999277,-0.203766789424093,0.205092783753911,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6600,13.2,-7.21221733093262,-0.204660545289516,0.0115987147204578,-0.216259302353535,0.217803751176359,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6700,13.4,-7.11222457885742,-0.182089588791132,0.0125910478294827,-0.194680607341053,0.19626333358936,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6800,13.6,-7.01223182678223,-0.208343979716301,0.0157594779040664,-0.224103440627948,0.226289775654584,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,6900,13.8,-6.91223907470703,-0.190898302197456,0.0185011313762516,-0.209399438589682,0.212462721350241,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7000,14,-6.81224632263184,-0.205354355275631,0.0203186854487285,-0.225673005650586,0.227244097150813,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7100,14.2,-6.71225357055664,-0.19572112262249,0.0234538070857525,-0.219174959299539,0.222674556124525,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7200,14.4,-6.61226081848145,-0.198091199994087,0.0273105403408408,-0.225401773710752,0.227730401520517,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7300,14.6,-6.51226806640625,-0.203371368348598,0.0308070481522009,-0.234178385395296,0.238119327355059,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7400,14.8,-6.41227531433105,-0.1936369150877,0.0350697453366593,-0.228706703398478,0.233560762786641,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7500,15,-6.31228256225586,-0.213380452990532,0.0453390287235379,-0.258719415773274,0.265011438658738,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7600,15.2,-6.21228981018066,-0.204361595213413,0.0515643557533622,-0.255925952440509,0.262903414042,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7700,15.4,-6.11229705810547,-0.208353392034769,0.0567653085105121,-0.265118725971809,0.27212628419071,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7800,15.6,-6.01230430603027,-0.198383092880249,0.0672576786950231,-0.265640708066104,0.27336283102025,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,7900,15.8,-5.91231155395508,-0.200889952480793,0.0811757681891322,-0.282065702558916,0.293337401699623,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,8000,16,-5.81231880187988,-0.189988826215267,0.0912014903500676,-0.281190244447703,0.295112534138047,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,8100,16.2,-5.71232604980469,-0.165468350052834,0.101248351484537,-0.266716704199487,0.289527256470811,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
sc,18,500,S0587,8200,16.4,-5.61233329772949,-0.130509311519563,0.114394843392074,-0.244904198153677,0.268139753378478,false,false,false,true,false,"`ctd1`, 6 runs, 100 ep | 500 records per seed. Strict domination means carrier sum exceeds the sum of absolute remaining terms; removal_flips_sign is a separate test.",Lion direction units; beta natural log; epoch and step
