k,mode,capture_fraction_from_cpk1,pooled_rate,pooled_disagree,pooled_determinate,pooled_indeterminate,seed_rate_n,seed_rate_mean,seed_rate_sd,seed_rate_se,seed_rate_min,seed_rate_max,source_ids,scope,units
17,numel_control,0.0687096545364262,0.368632707774799,550,1492,5,3,0.36865699064341,0.0142882544517683,0.00824932755397829,0.352705410821643,0.380281690140845,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
18,primary,,0.332665330661323,498,1497,0,3,0.332665330661323,0.011157844414489,0.00644198447628121,0.322645290581162,0.344689378757515,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
18,numel_control,,0.368632707774799,550,1492,5,3,0.36865699064341,0.0142882544517683,0.00824932755397829,0.352705410821643,0.380281690140845,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
19,primary,,0.329545454545455,493,1496,1,3,0.329539936633642,0.00721874335790487,0.0041677434208972,0.321285140562249,0.334669338677355,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
19,numel_control,,0.367647058823529,550,1496,1,3,0.367637550871489,0.0202179746432456,0.0116728531027469,0.353413654618474,0.390781563126253,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
20,primary,,0.328647925033467,491,1494,3,3,0.32865686930494,0.00706973211903697,0.00408171174202454,0.32064128256513,0.334004024144869,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
20,numel_control,,0.367647058823529,550,1496,1,3,0.367637550871489,0.0202179746432456,0.0116728531027469,0.353413654618474,0.390781563126253,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
21,primary,,0.329096989966555,492,1495,2,3,0.329102649743932,0.00759791049763198,0.00438665567108651,0.32064128256513,0.335341365461847,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
21,numel_control,,0.367647058823529,550,1496,1,3,0.367637550871489,0.0202179746432456,0.0116728531027469,0.353413654618474,0.390781563126253,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
22,primary,,0.325317301269205,487,1497,0,3,0.325317301269205,0.00834335069926307,0.00481703577216298,0.318637274549098,0.334669338677355,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
22,numel_control,,0.368983957219251,552,1496,1,3,0.36897355621551,0.0209430175355562,0.0120914568117964,0.353413654618474,0.392785571142285,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
23,primary,,0.326421404682274,488,1495,2,3,0.326422590830926,0.00153571612274487,0.000886646116865601,0.324649298597194,0.327309236947791,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
23,numel_control,,0.368983957219251,552,1496,1,3,0.36897355621551,0.0209430175355562,0.0120914568117964,0.353413654618474,0.392785571142285,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
24,primary,0.0999219692133078,0.32620320855615,488,1496,1,3,0.326203947386071,0.00138573474861405,0.000800054330137739,0.324649298597194,0.327309236947791,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
24,numel_control,0.0999219692133078,0.368983957219251,552,1496,1,3,0.36897355621551,0.0209430175355562,0.0120914568117964,0.353413654618474,0.392785571142285,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
25,primary,,0.313961255845023,470,1497,0,3,0.313961255845023,0.0128839689525624,0.00743856294299268,0.304609218436874,0.328657314629259,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
25,numel_control,,0.352074966532798,526,1494,3,3,0.352078583106055,0.0119009393688863,0.00687101054823594,0.342685370741483,0.365461847389558,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
26,primary,,0.305945223780895,458,1497,0,3,0.305945223780895,0.00578507283757137,0.00334001336005343,0.302605210420842,0.312625250501002,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
26,numel_control,,0.352074966532798,526,1494,3,3,0.352078583106055,0.0119009393688863,0.00687101054823594,0.342685370741483,0.365461847389558,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
27,primary,,0.305945223780895,458,1497,0,3,0.305945223780895,0.00578507283757137,0.00334001336005343,0.302605210420842,0.312625250501002,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
27,numel_control,,0.352074966532798,526,1494,3,3,0.352078583106055,0.0119009393688863,0.00687101054823594,0.342685370741483,0.365461847389558,S0578 | S0579 | S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | seed_rate_stats uses sampleSD andSE across three per-seed window rates. Windows are not independent seeds. Pooled rate uses determinate-window counts and can differ from an unweighted seed mean. All k=1..61 are retained. Primary is the harness-faithful unweighted sum of per-tensor terms; numel_control additionally weights each tensor term by parameter count.",fraction of determinate windows; counts are windows
